filename,width,height,class,xmin,ymin,xmax,ymax
img-0071_png_jpg.rf.ae794d31ea217076f6cd3b5330e4b394.jpg,640,640,neutrophil,19,12,93,97
img-0071_png_jpg.rf.ae794d31ea217076f6cd3b5330e4b394.jpg,640,640,neutrophil,362,26,424,87
img-0071_png_jpg.rf.ae794d31ea217076f6cd3b5330e4b394.jpg,640,640,neutrophil,415,533,489,614
img-0071_png_jpg.rf.ae794d31ea217076f6cd3b5330e4b394.jpg,640,640,neutrophil,323,42,379,120
img-0192_png_jpg.rf.a8ebd67de1f81e723c157bdc38c91aab.jpg,640,640,epithelial,564,125,640,237
img-0192_png_jpg.rf.a8ebd67de1f81e723c157bdc38c91aab.jpg,640,640,epithelial,373,132,439,240
img-0192_png_jpg.rf.a8ebd67de1f81e723c157bdc38c91aab.jpg,640,640,neutrophil,0,168,44,239
img-0192_png_jpg.rf.a8ebd67de1f81e723c157bdc38c91aab.jpg,640,640,epithelial,394,178,465,282
img-0192_png_jpg.rf.a8ebd67de1f81e723c157bdc38c91aab.jpg,640,640,epithelial,466,193,527,316
img-0192_png_jpg.rf.a8ebd67de1f81e723c157bdc38c91aab.jpg,640,640,neutrophil,9,218,82,292
img-0192_png_jpg.rf.a8ebd67de1f81e723c157bdc38c91aab.jpg,640,640,epithelial,132,201,234,336
img-0192_png_jpg.rf.a8ebd67de1f81e723c157bdc38c91aab.jpg,640,640,epithelial,72,229,140,334
img-0192_png_jpg.rf.a8ebd67de1f81e723c157bdc38c91aab.jpg,640,640,epithelial,580,250,640,346
img-0192_png_jpg.rf.a8ebd67de1f81e723c157bdc38c91aab.jpg,640,640,epithelial,278,267,348,364
img-0192_png_jpg.rf.a8ebd67de1f81e723c157bdc38c91aab.jpg,640,640,neutrophil,0,276,39,375
img-0192_png_jpg.rf.a8ebd67de1f81e723c157bdc38c91aab.jpg,640,640,epithelial,346,297,407,416
img-0192_png_jpg.rf.a8ebd67de1f81e723c157bdc38c91aab.jpg,640,640,neutrophil,43,307,113,414
img-0192_png_jpg.rf.a8ebd67de1f81e723c157bdc38c91aab.jpg,640,640,epithelial,469,346,558,437
img-0192_png_jpg.rf.a8ebd67de1f81e723c157bdc38c91aab.jpg,640,640,epithelial,400,346,472,467
img-0192_png_jpg.rf.a8ebd67de1f81e723c157bdc38c91aab.jpg,640,640,epithelial,435,433,515,511
img-0192_png_jpg.rf.a8ebd67de1f81e723c157bdc38c91aab.jpg,640,640,neutrophil,356,475,433,550
img-0192_png_jpg.rf.a8ebd67de1f81e723c157bdc38c91aab.jpg,640,640,epithelial,392,543,470,640
img-0192_png_jpg.rf.a8ebd67de1f81e723c157bdc38c91aab.jpg,640,640,epithelial,505,578,574,640
img-0025_png_jpg.rf.af2505ed6bc7d5446951d799b83831c2.jpg,640,640,muciparous,113,84,235,229
img-0025_png_jpg.rf.af2505ed6bc7d5446951d799b83831c2.jpg,640,640,muciparous,236,121,339,237
img-0025_png_jpg.rf.af2505ed6bc7d5446951d799b83831c2.jpg,640,640,muciparous,318,172,441,298
img-0025_png_jpg.rf.af2505ed6bc7d5446951d799b83831c2.jpg,640,640,epithelial,132,228,217,315
img-0025_png_jpg.rf.af2505ed6bc7d5446951d799b83831c2.jpg,640,640,epithelial,216,225,294,327
img-0025_png_jpg.rf.af2505ed6bc7d5446951d799b83831c2.jpg,640,640,epithelial,184,289,300,353
img-0025_png_jpg.rf.af2505ed6bc7d5446951d799b83831c2.jpg,640,640,muciparous,330,302,437,394
img-0025_png_jpg.rf.af2505ed6bc7d5446951d799b83831c2.jpg,640,640,epithelial,188,321,284,421
img-0025_png_jpg.rf.af2505ed6bc7d5446951d799b83831c2.jpg,640,640,muciparous,112,344,226,452
img-0025_png_jpg.rf.af2505ed6bc7d5446951d799b83831c2.jpg,640,640,muciparous,64,473,159,572
img-0025_png_jpg.rf.af2505ed6bc7d5446951d799b83831c2.jpg,640,640,muciparous,283,554,482,639
img-0186_png_jpg.rf.ac1ee0afe9af3ccadae0558687a78caf.jpg,640,640,epithelial,407,61,453,132
img-0186_png_jpg.rf.ac1ee0afe9af3ccadae0558687a78caf.jpg,640,640,epithelial ciliated,145,105,328,279
img-0186_png_jpg.rf.ac1ee0afe9af3ccadae0558687a78caf.jpg,640,640,muciparous,339,205,483,399
img-0186_png_jpg.rf.ac1ee0afe9af3ccadae0558687a78caf.jpg,640,640,epithelial,446,0,516,85
img-0186_png_jpg.rf.ac1ee0afe9af3ccadae0558687a78caf.jpg,640,640,epithelial,317,412,402,508
img-0186_png_jpg.rf.ac1ee0afe9af3ccadae0558687a78caf.jpg,640,640,epithelial,200,399,273,524
img-0186_png_jpg.rf.ac1ee0afe9af3ccadae0558687a78caf.jpg,640,640,epithelial,169,483,250,592
img-0186_png_jpg.rf.ac1ee0afe9af3ccadae0558687a78caf.jpg,640,640,epithelial,49,491,142,639
img-0186_png_jpg.rf.ac1ee0afe9af3ccadae0558687a78caf.jpg,640,640,epithelial,258,505,330,633
img-0186_png_jpg.rf.ac1ee0afe9af3ccadae0558687a78caf.jpg,640,640,epithelial,337,7,419,127
img-0081_png_jpg.rf.ae231b3b46498361f321f6ba544ae6f9.jpg,640,640,muciparous,321,129,449,210
img-0081_png_jpg.rf.ae231b3b46498361f321f6ba544ae6f9.jpg,640,640,muciparous,453,94,592,284
img-0081_png_jpg.rf.ae231b3b46498361f321f6ba544ae6f9.jpg,640,640,muciparous,349,207,427,304
img-0081_png_jpg.rf.ae231b3b46498361f321f6ba544ae6f9.jpg,640,640,neutrophil,87,265,139,329
img-0081_png_jpg.rf.ae231b3b46498361f321f6ba544ae6f9.jpg,640,640,muciparous,516,314,579,400
img-0081_png_jpg.rf.ae231b3b46498361f321f6ba544ae6f9.jpg,640,640,muciparous,263,318,346,442
img-0081_png_jpg.rf.ae231b3b46498361f321f6ba544ae6f9.jpg,640,640,muciparous,439,356,520,472
img-0081_png_jpg.rf.ae231b3b46498361f321f6ba544ae6f9.jpg,640,640,muciparous,355,375,426,533
img-0081_png_jpg.rf.ae231b3b46498361f321f6ba544ae6f9.jpg,640,640,muciparous,153,463,216,550
img-0081_png_jpg.rf.ae231b3b46498361f321f6ba544ae6f9.jpg,640,640,neutrophil,488,555,555,627
img-0081_png_jpg.rf.ae231b3b46498361f321f6ba544ae6f9.jpg,640,640,muciparous,147,14,305,119
img-0030_png_jpg.rf.ad805fb92889d27621a683d777f8c2d8.jpg,640,640,emazia,388,94,419,136
img-0030_png_jpg.rf.ad805fb92889d27621a683d777f8c2d8.jpg,640,640,epithelial,191,102,259,204
img-0030_png_jpg.rf.ad805fb92889d27621a683d777f8c2d8.jpg,640,640,neutrophil,245,113,313,209
img-0030_png_jpg.rf.ad805fb92889d27621a683d777f8c2d8.jpg,640,640,epithelial,130,121,209,245
img-0030_png_jpg.rf.ad805fb92889d27621a683d777f8c2d8.jpg,640,640,neutrophil,310,154,373,248
img-0030_png_jpg.rf.ad805fb92889d27621a683d777f8c2d8.jpg,640,640,epithelial,474,185,529,270
img-0030_png_jpg.rf.ad805fb92889d27621a683d777f8c2d8.jpg,640,640,artefatto,136,232,253,330
img-0030_png_jpg.rf.ad805fb92889d27621a683d777f8c2d8.jpg,640,640,muciparous,392,248,498,322
img-0030_png_jpg.rf.ad805fb92889d27621a683d777f8c2d8.jpg,640,640,artefatto,244,236,311,358
img-0030_png_jpg.rf.ad805fb92889d27621a683d777f8c2d8.jpg,640,640,neutrophil,499,249,555,348
img-0030_png_jpg.rf.ad805fb92889d27621a683d777f8c2d8.jpg,640,640,epithelial,370,254,432,353
img-0030_png_jpg.rf.ad805fb92889d27621a683d777f8c2d8.jpg,640,640,epithelial,331,273,392,377
img-0030_png_jpg.rf.ad805fb92889d27621a683d777f8c2d8.jpg,640,640,epithelial,444,317,510,411
img-0030_png_jpg.rf.ad805fb92889d27621a683d777f8c2d8.jpg,640,640,epithelial,156,337,250,465
img-0030_png_jpg.rf.ad805fb92889d27621a683d777f8c2d8.jpg,640,640,neutrophil,467,329,574,476
img-0030_png_jpg.rf.ad805fb92889d27621a683d777f8c2d8.jpg,640,640,epithelial,165,0,267,102
img-0030_png_jpg.rf.ad805fb92889d27621a683d777f8c2d8.jpg,640,640,muciparous,392,525,512,639
img-0074_png_jpg.rf.afab7351a751ebb016dc4b13d8cd7c62.jpg,640,640,neutrophil,265,98,313,157
img-0074_png_jpg.rf.afab7351a751ebb016dc4b13d8cd7c62.jpg,640,640,neutrophil,192,95,271,182
img-0074_png_jpg.rf.afab7351a751ebb016dc4b13d8cd7c62.jpg,640,640,neutrophil,530,112,575,195
img-0074_png_jpg.rf.afab7351a751ebb016dc4b13d8cd7c62.jpg,640,640,neutrophil,296,117,373,211
img-0074_png_jpg.rf.afab7351a751ebb016dc4b13d8cd7c62.jpg,640,640,neutrophil,409,155,449,210
img-0074_png_jpg.rf.afab7351a751ebb016dc4b13d8cd7c62.jpg,640,640,neutrophil,132,159,177,214
img-0074_png_jpg.rf.afab7351a751ebb016dc4b13d8cd7c62.jpg,640,640,neutrophil,73,173,114,225
img-0074_png_jpg.rf.afab7351a751ebb016dc4b13d8cd7c62.jpg,640,640,neutrophil,1,172,40,235
img-0074_png_jpg.rf.afab7351a751ebb016dc4b13d8cd7c62.jpg,640,640,neutrophil,342,190,389,258
img-0074_png_jpg.rf.afab7351a751ebb016dc4b13d8cd7c62.jpg,640,640,neutrophil,292,212,345,272
img-0074_png_jpg.rf.afab7351a751ebb016dc4b13d8cd7c62.jpg,640,640,neutrophil,559,207,604,277
img-0074_png_jpg.rf.afab7351a751ebb016dc4b13d8cd7c62.jpg,640,640,neutrophil,205,214,260,280
img-0074_png_jpg.rf.afab7351a751ebb016dc4b13d8cd7c62.jpg,640,640,neutrophil,523,3,578,50
img-0074_png_jpg.rf.afab7351a751ebb016dc4b13d8cd7c62.jpg,640,640,neutrophil,97,243,165,320
img-0074_png_jpg.rf.afab7351a751ebb016dc4b13d8cd7c62.jpg,640,640,neutrophil,406,0,464,65
img-0074_png_jpg.rf.afab7351a751ebb016dc4b13d8cd7c62.jpg,640,640,neutrophil,312,304,359,369
img-0074_png_jpg.rf.afab7351a751ebb016dc4b13d8cd7c62.jpg,640,640,neutrophil,148,310,195,363
img-0074_png_jpg.rf.afab7351a751ebb016dc4b13d8cd7c62.jpg,640,640,neutrophil,468,302,519,378
img-0074_png_jpg.rf.afab7351a751ebb016dc4b13d8cd7c62.jpg,640,640,neutrophil,466,2,510,68
img-0074_png_jpg.rf.afab7351a751ebb016dc4b13d8cd7c62.jpg,640,640,neutrophil,527,327,574,392
img-0074_png_jpg.rf.afab7351a751ebb016dc4b13d8cd7c62.jpg,640,640,neutrophil,206,334,253,409
img-0074_png_jpg.rf.afab7351a751ebb016dc4b13d8cd7c62.jpg,640,640,neutrophil,61,375,120,438
img-0074_png_jpg.rf.afab7351a751ebb016dc4b13d8cd7c62.jpg,640,640,neutrophil,375,392,437,460
img-0074_png_jpg.rf.afab7351a751ebb016dc4b13d8cd7c62.jpg,640,640,neutrophil,116,390,160,463
img-0074_png_jpg.rf.afab7351a751ebb016dc4b13d8cd7c62.jpg,640,640,neutrophil,168,414,221,488
img-0074_png_jpg.rf.afab7351a751ebb016dc4b13d8cd7c62.jpg,640,640,neutrophil,457,449,514,524
img-0074_png_jpg.rf.afab7351a751ebb016dc4b13d8cd7c62.jpg,640,640,neutrophil,407,477,455,547
img-0074_png_jpg.rf.afab7351a751ebb016dc4b13d8cd7c62.jpg,640,640,neutrophil,358,499,406,574
img-0074_png_jpg.rf.afab7351a751ebb016dc4b13d8cd7c62.jpg,640,640,neutrophil,19,537,70,635
img-0074_png_jpg.rf.afab7351a751ebb016dc4b13d8cd7c62.jpg,640,640,neutrophil,485,596,545,640
img-0074_png_jpg.rf.afab7351a751ebb016dc4b13d8cd7c62.jpg,640,640,neutrophil,270,47,337,113
img-0031_png_jpg.rf.b08c204724be127e1bb50b1119213403.jpg,640,640,epithelial,455,187,542,270
img-0031_png_jpg.rf.b08c204724be127e1bb50b1119213403.jpg,640,640,epithelial,286,186,371,272
img-0031_png_jpg.rf.b08c204724be127e1bb50b1119213403.jpg,640,640,epithelial,250,272,335,358
img-0031_png_jpg.rf.b08c204724be127e1bb50b1119213403.jpg,640,640,epithelial,384,267,456,382
img-0079_png_jpg.rf.af80083e84fef6431b5304945bafcbda.jpg,640,640,epithelial,262,83,327,184
img-0079_png_jpg.rf.af80083e84fef6431b5304945bafcbda.jpg,640,640,epithelial,369,97,417,201
img-0079_png_jpg.rf.af80083e84fef6431b5304945bafcbda.jpg,640,640,epithelial,417,126,502,240
img-0079_png_jpg.rf.af80083e84fef6431b5304945bafcbda.jpg,640,640,epithelial,248,165,316,263
img-0079_png_jpg.rf.af80083e84fef6431b5304945bafcbda.jpg,640,640,epithelial,384,234,438,318
img-0079_png_jpg.rf.af80083e84fef6431b5304945bafcbda.jpg,640,640,epithelial,336,258,385,357
img-0159_png_jpg.rf.ae3a7909c83bc96cffe574491739f3af.jpg,640,640,epithelial,270,82,352,171
img-0159_png_jpg.rf.ae3a7909c83bc96cffe574491739f3af.jpg,640,640,epithelial,349,69,451,185
img-0159_png_jpg.rf.ae3a7909c83bc96cffe574491739f3af.jpg,640,640,epithelial,0,84,62,206
img-0159_png_jpg.rf.ae3a7909c83bc96cffe574491739f3af.jpg,640,640,epithelial,499,86,601,209
img-0159_png_jpg.rf.ae3a7909c83bc96cffe574491739f3af.jpg,640,640,epithelial,236,147,308,231
img-0159_png_jpg.rf.ae3a7909c83bc96cffe574491739f3af.jpg,640,640,epithelial,411,204,467,263
img-0159_png_jpg.rf.ae3a7909c83bc96cffe574491739f3af.jpg,640,640,epithelial,169,231,225,304
img-0159_png_jpg.rf.ae3a7909c83bc96cffe574491739f3af.jpg,640,640,epithelial,2,228,78,343
img-0159_png_jpg.rf.ae3a7909c83bc96cffe574491739f3af.jpg,640,640,epithelial,514,264,605,388
img-0159_png_jpg.rf.ae3a7909c83bc96cffe574491739f3af.jpg,640,640,epithelial,210,346,288,407
img-0159_png_jpg.rf.ae3a7909c83bc96cffe574491739f3af.jpg,640,640,epithelial,40,365,80,429
img-0159_png_jpg.rf.ae3a7909c83bc96cffe574491739f3af.jpg,640,640,epithelial,75,359,165,468
img-0159_png_jpg.rf.ae3a7909c83bc96cffe574491739f3af.jpg,640,640,epithelial,333,383,408,469
img-0159_png_jpg.rf.ae3a7909c83bc96cffe574491739f3af.jpg,640,640,epithelial,271,441,334,510
img-0159_png_jpg.rf.ae3a7909c83bc96cffe574491739f3af.jpg,640,640,epithelial,150,428,218,543
img-0159_png_jpg.rf.ae3a7909c83bc96cffe574491739f3af.jpg,640,640,epithelial,49,467,121,566
img-0159_png_jpg.rf.ae3a7909c83bc96cffe574491739f3af.jpg,640,640,epithelial,161,544,237,627
img-0159_png_jpg.rf.ae3a7909c83bc96cffe574491739f3af.jpg,640,640,epithelial,95,557,160,640
img-0126_png_jpg.rf.b0ddb4a9a87b93e7d3170feb0de22ea6.jpg,640,640,epithelial,80,39,155,151
img-0126_png_jpg.rf.b0ddb4a9a87b93e7d3170feb0de22ea6.jpg,640,640,epithelial,545,49,627,181
img-0126_png_jpg.rf.b0ddb4a9a87b93e7d3170feb0de22ea6.jpg,640,640,epithelial,280,99,351,206
img-0126_png_jpg.rf.b0ddb4a9a87b93e7d3170feb0de22ea6.jpg,640,640,epithelial,396,128,478,259
img-0126_png_jpg.rf.b0ddb4a9a87b93e7d3170feb0de22ea6.jpg,640,640,epithelial,257,206,360,297
img-0126_png_jpg.rf.b0ddb4a9a87b93e7d3170feb0de22ea6.jpg,640,640,epithelial,443,252,541,356
img-0126_png_jpg.rf.b0ddb4a9a87b93e7d3170feb0de22ea6.jpg,640,640,epithelial,141,290,210,388
img-0126_png_jpg.rf.b0ddb4a9a87b93e7d3170feb0de22ea6.jpg,640,640,epithelial,223,308,305,439
img-0126_png_jpg.rf.b0ddb4a9a87b93e7d3170feb0de22ea6.jpg,640,640,epithelial,71,373,160,472
img-0126_png_jpg.rf.b0ddb4a9a87b93e7d3170feb0de22ea6.jpg,640,640,epithelial,310,399,408,503
img-0126_png_jpg.rf.b0ddb4a9a87b93e7d3170feb0de22ea6.jpg,640,640,epithelial,186,421,267,529
img-0126_png_jpg.rf.b0ddb4a9a87b93e7d3170feb0de22ea6.jpg,640,640,epithelial,411,474,486,550
img-0126_png_jpg.rf.b0ddb4a9a87b93e7d3170feb0de22ea6.jpg,640,640,epithelial,322,525,420,629
img-0008_png_jpg.rf.ac0801aac3fe4861221969680c2f8bc4.jpg,640,640,epithelial,346,26,482,172
img-0008_png_jpg.rf.ac0801aac3fe4861221969680c2f8bc4.jpg,640,640,epithelial,205,38,341,214
img-0008_png_jpg.rf.ac0801aac3fe4861221969680c2f8bc4.jpg,640,640,artefatto,469,147,585,235
img-0008_png_jpg.rf.ac0801aac3fe4861221969680c2f8bc4.jpg,640,640,epithelial,58,166,118,277
img-0008_png_jpg.rf.ac0801aac3fe4861221969680c2f8bc4.jpg,640,640,artefatto,479,230,554,308
img-0008_png_jpg.rf.ac0801aac3fe4861221969680c2f8bc4.jpg,640,640,epithelial,572,243,639,332
img-0008_png_jpg.rf.ac0801aac3fe4861221969680c2f8bc4.jpg,640,640,artefatto,51,284,146,404
img-0008_png_jpg.rf.ac0801aac3fe4861221969680c2f8bc4.jpg,640,640,epithelial,66,412,152,480
img-0008_png_jpg.rf.ac0801aac3fe4861221969680c2f8bc4.jpg,640,640,epithelial,126,432,191,500
img-0008_png_jpg.rf.ac0801aac3fe4861221969680c2f8bc4.jpg,640,640,epithelial,174,447,265,565
img-0008_png_jpg.rf.ac0801aac3fe4861221969680c2f8bc4.jpg,640,640,epithelial,82,482,147,550
img-0008_png_jpg.rf.ac0801aac3fe4861221969680c2f8bc4.jpg,640,640,epithelial,132,519,197,587
img-0030_png_jpg.rf.a51fee5ca2c4a21c910fd7c99015aba1.jpg,640,640,epithelial,340,99,398,188
img-0030_png_jpg.rf.a51fee5ca2c4a21c910fd7c99015aba1.jpg,640,640,epithelial,205,101,251,197
img-0030_png_jpg.rf.a51fee5ca2c4a21c910fd7c99015aba1.jpg,640,640,muciparous,86,111,234,195
img-0030_png_jpg.rf.a51fee5ca2c4a21c910fd7c99015aba1.jpg,640,640,epithelial,392,121,456,197
img-0030_png_jpg.rf.a51fee5ca2c4a21c910fd7c99015aba1.jpg,640,640,muciparous,254,182,399,290
img-0030_png_jpg.rf.a51fee5ca2c4a21c910fd7c99015aba1.jpg,640,640,muciparous,45,202,294,492
img-0030_png_jpg.rf.a51fee5ca2c4a21c910fd7c99015aba1.jpg,640,640,epithelial,311,378,488,484
img-0030_png_jpg.rf.a51fee5ca2c4a21c910fd7c99015aba1.jpg,640,640,muciparous,495,343,587,575
img-0030_png_jpg.rf.a51fee5ca2c4a21c910fd7c99015aba1.jpg,640,640,muciparous,380,0,557,98
img-0030_png_jpg.rf.a51fee5ca2c4a21c910fd7c99015aba1.jpg,640,640,epithelial,317,501,388,620
img-0030_png_jpg.rf.a51fee5ca2c4a21c910fd7c99015aba1.jpg,640,640,epithelial,207,9,285,110
img-0030_png_jpg.rf.a51fee5ca2c4a21c910fd7c99015aba1.jpg,640,640,epithelial,259,573,315,637
img-0030_png_jpg.rf.a51fee5ca2c4a21c910fd7c99015aba1.jpg,640,640,muciparous,72,35,200,123
img-0125_png_jpg.rf.b3be1924c1e15b43b55b3b698c12a008.jpg,640,640,epithelial,410,83,468,149
img-0125_png_jpg.rf.b3be1924c1e15b43b55b3b698c12a008.jpg,640,640,epithelial,556,95,638,178
img-0125_png_jpg.rf.b3be1924c1e15b43b55b3b698c12a008.jpg,640,640,epithelial,208,88,289,207
img-0125_png_jpg.rf.b3be1924c1e15b43b55b3b698c12a008.jpg,640,640,epithelial,558,173,640,257
img-0125_png_jpg.rf.b3be1924c1e15b43b55b3b698c12a008.jpg,640,640,muciparous,169,176,234,269
img-0125_png_jpg.rf.b3be1924c1e15b43b55b3b698c12a008.jpg,640,640,muciparous,398,201,470,294
img-0125_png_jpg.rf.b3be1924c1e15b43b55b3b698c12a008.jpg,640,640,muciparous,340,219,402,328
img-0125_png_jpg.rf.b3be1924c1e15b43b55b3b698c12a008.jpg,640,640,muciparous,147,319,232,393
img-0125_png_jpg.rf.b3be1924c1e15b43b55b3b698c12a008.jpg,640,640,epithelial,452,369,527,453
img-0125_png_jpg.rf.b3be1924c1e15b43b55b3b698c12a008.jpg,640,640,muciparous,209,374,285,455
img-0125_png_jpg.rf.b3be1924c1e15b43b55b3b698c12a008.jpg,640,640,epithelial,417,437,471,518
img-0125_png_jpg.rf.b3be1924c1e15b43b55b3b698c12a008.jpg,640,640,epithelial,253,38,335,122
img-0087_png_jpg.rf.b4a0fbbb232ddb7d9aa728bc7d788519.jpg,640,640,epithelial,161,177,261,294
img-0087_png_jpg.rf.b4a0fbbb232ddb7d9aa728bc7d788519.jpg,640,640,epithelial,565,240,640,352
img-0087_png_jpg.rf.b4a0fbbb232ddb7d9aa728bc7d788519.jpg,640,640,epithelial,301,262,376,383
img-0087_png_jpg.rf.b4a0fbbb232ddb7d9aa728bc7d788519.jpg,640,640,epithelial,143,311,234,402
img-0087_png_jpg.rf.b4a0fbbb232ddb7d9aa728bc7d788519.jpg,640,640,epithelial,364,359,442,459
img-0087_png_jpg.rf.b4a0fbbb232ddb7d9aa728bc7d788519.jpg,640,640,epithelial,178,372,288,516
img-0087_png_jpg.rf.b4a0fbbb232ddb7d9aa728bc7d788519.jpg,640,640,epithelial,312,407,363,490
img-0087_png_jpg.rf.b4a0fbbb232ddb7d9aa728bc7d788519.jpg,640,640,epithelial,481,403,581,521
img-0087_png_jpg.rf.b4a0fbbb232ddb7d9aa728bc7d788519.jpg,640,640,epithelial,322,488,384,572
img-0215_png_jpg.rf.a139845e7885bcb0bf5d64d89e735de2.jpg,640,640,epithelial,301,103,382,210
img-0215_png_jpg.rf.a139845e7885bcb0bf5d64d89e735de2.jpg,640,640,epithelial,419,118,580,248
img-0215_png_jpg.rf.a139845e7885bcb0bf5d64d89e735de2.jpg,640,640,epithelial,170,224,316,352
img-0215_png_jpg.rf.a139845e7885bcb0bf5d64d89e735de2.jpg,640,640,epithelial,481,258,584,400
img-0215_png_jpg.rf.a139845e7885bcb0bf5d64d89e735de2.jpg,640,640,epithelial,366,298,457,394
img-0215_png_jpg.rf.a139845e7885bcb0bf5d64d89e735de2.jpg,640,640,epithelial,276,0,339,100
img-0215_png_jpg.rf.a139845e7885bcb0bf5d64d89e735de2.jpg,640,640,epithelial,331,22,403,137
img-0161_png_jpg.rf.b1d45ad07afb22366197cf20da8f7050.jpg,640,640,epithelial,192,120,243,174
img-0161_png_jpg.rf.b1d45ad07afb22366197cf20da8f7050.jpg,640,640,epithelial,316,99,373,199
img-0161_png_jpg.rf.b1d45ad07afb22366197cf20da8f7050.jpg,640,640,epithelial,365,69,458,261
img-0161_png_jpg.rf.b1d45ad07afb22366197cf20da8f7050.jpg,640,640,epithelial,89,130,192,223
img-0161_png_jpg.rf.b1d45ad07afb22366197cf20da8f7050.jpg,640,640,epithelial,265,169,324,250
img-0161_png_jpg.rf.b1d45ad07afb22366197cf20da8f7050.jpg,640,640,epithelial,16,219,90,293
img-0161_png_jpg.rf.b1d45ad07afb22366197cf20da8f7050.jpg,640,640,epithelial,182,244,244,325
img-0161_png_jpg.rf.b1d45ad07afb22366197cf20da8f7050.jpg,640,640,epithelial,127,241,178,337
img-0161_png_jpg.rf.b1d45ad07afb22366197cf20da8f7050.jpg,640,640,epithelial,408,272,473,334
img-0161_png_jpg.rf.b1d45ad07afb22366197cf20da8f7050.jpg,640,640,epithelial,57,287,119,354
img-0161_png_jpg.rf.b1d45ad07afb22366197cf20da8f7050.jpg,640,640,epithelial,500,277,601,415
img-0161_png_jpg.rf.b1d45ad07afb22366197cf20da8f7050.jpg,640,640,epithelial,285,300,380,421
img-0161_png_jpg.rf.b1d45ad07afb22366197cf20da8f7050.jpg,640,640,epithelial,405,336,470,398
img-0161_png_jpg.rf.b1d45ad07afb22366197cf20da8f7050.jpg,640,640,epithelial,104,339,167,403
img-0161_png_jpg.rf.b1d45ad07afb22366197cf20da8f7050.jpg,640,640,epithelial,206,337,274,411
img-0161_png_jpg.rf.b1d45ad07afb22366197cf20da8f7050.jpg,640,640,epithelial,266,362,356,452
img-0161_png_jpg.rf.b1d45ad07afb22366197cf20da8f7050.jpg,640,640,epithelial,140,383,206,435
img-0161_png_jpg.rf.b1d45ad07afb22366197cf20da8f7050.jpg,640,640,epithelial,169,414,239,478
img-0161_png_jpg.rf.b1d45ad07afb22366197cf20da8f7050.jpg,640,640,epithelial,44,406,97,497
img-0161_png_jpg.rf.b1d45ad07afb22366197cf20da8f7050.jpg,640,640,epithelial,281,443,343,525
img-0161_png_jpg.rf.b1d45ad07afb22366197cf20da8f7050.jpg,640,640,epithelial,61,0,153,98
img-0161_png_jpg.rf.b1d45ad07afb22366197cf20da8f7050.jpg,640,640,epithelial,250,462,281,524
img-0161_png_jpg.rf.b1d45ad07afb22366197cf20da8f7050.jpg,640,640,epithelial,394,431,488,576
img-0161_png_jpg.rf.b1d45ad07afb22366197cf20da8f7050.jpg,640,640,neutrophil,110,472,171,556
img-0161_png_jpg.rf.b1d45ad07afb22366197cf20da8f7050.jpg,640,640,epithelial,147,492,208,577
img-0161_png_jpg.rf.b1d45ad07afb22366197cf20da8f7050.jpg,640,640,epithelial,43,515,101,587
img-0161_png_jpg.rf.b1d45ad07afb22366197cf20da8f7050.jpg,640,640,epithelial,326,497,390,606
img-0161_png_jpg.rf.b1d45ad07afb22366197cf20da8f7050.jpg,640,640,epithelial,217,530,264,608
img-0161_png_jpg.rf.b1d45ad07afb22366197cf20da8f7050.jpg,640,640,epithelial,272,569,327,639
img-0161_png_jpg.rf.b1d45ad07afb22366197cf20da8f7050.jpg,640,640,epithelial,84,570,125,639
img-0161_png_jpg.rf.b1d45ad07afb22366197cf20da8f7050.jpg,640,640,epithelial,182,573,235,639
img-0161_png_jpg.rf.b1d45ad07afb22366197cf20da8f7050.jpg,640,640,epithelial,354,596,417,640
img-0198_png_jpg.rf.b1a94566acd4f6cea33687e9a0acd348.jpg,640,640,epithelial,352,66,437,142
img-0198_png_jpg.rf.b1a94566acd4f6cea33687e9a0acd348.jpg,640,640,epithelial,275,99,347,183
img-0198_png_jpg.rf.b1a94566acd4f6cea33687e9a0acd348.jpg,640,640,metaplastic,480,122,563,200
img-0198_png_jpg.rf.b1a94566acd4f6cea33687e9a0acd348.jpg,640,640,epithelial,451,174,527,270
img-0198_png_jpg.rf.b1a94566acd4f6cea33687e9a0acd348.jpg,640,640,epithelial,514,213,570,277
img-0198_png_jpg.rf.b1a94566acd4f6cea33687e9a0acd348.jpg,640,640,epithelial,398,204,457,298
img-0198_png_jpg.rf.b1a94566acd4f6cea33687e9a0acd348.jpg,640,640,epithelial ciliated,147,189,216,339
img-0198_png_jpg.rf.b1a94566acd4f6cea33687e9a0acd348.jpg,640,640,epithelial,465,270,543,374
img-0198_png_jpg.rf.b1a94566acd4f6cea33687e9a0acd348.jpg,640,640,epithelial,324,276,388,380
img-0198_png_jpg.rf.b1a94566acd4f6cea33687e9a0acd348.jpg,640,640,epithelial,403,287,463,415
img-0198_png_jpg.rf.b1a94566acd4f6cea33687e9a0acd348.jpg,640,640,epithelial,175,320,253,397
img-0198_png_jpg.rf.b1a94566acd4f6cea33687e9a0acd348.jpg,640,640,epithelial,264,309,325,412
img-0198_png_jpg.rf.b1a94566acd4f6cea33687e9a0acd348.jpg,640,640,epithelial,213,347,276,420
img-0198_png_jpg.rf.b1a94566acd4f6cea33687e9a0acd348.jpg,640,640,epithelial,346,378,417,455
